ID,Gravitational Flux,Dark Matter Density,Quantum Variance,Space-Time Curvature,Neutrino Activity,Hawking Radiation,Magnetar Field Strength,Cosmic Drift,Event Horizon Stability,Tachyon Flux,Wormhole Entropy,Dimensional Shift,Singularity Depth,Photon Rebound Index,Temporal Distortion,Interstellar Wind Velocity,Gamma Ray Intensity,Plasma Density,Quantum Foam Density,Exotic Matter Stability,Zero-Point Energy Field,Multiverse Leakage,Subspace Fluctuations,Entropy Gradient,Black Hole Spin Factor,Orbital Resonance,Quantum Superposition Strength,Vacuum Energy Density,Hyperdimensional Gravity,Chrono-Spatial Coordinates,Space Fabric Tension,Stellar Neutron Alignment,Astrophysical Stability Index,Void Instability Factor,Celestial Anomaly Frequency,Dark Energy Variability,Wormhole Stability
55,0.116619823,554.3054037,4.301061206,-0.050468702,-2.931107942,0.406110768,-0.329064631,0.043779755,-0.086499541,85.18870531,0.137439422,0.128998449,-30.083517,-0.050615281,-0.091920427,3.333234727,0.124087817,,-0.140314242,-34.42961232,0.177075309,-0.038716573,0.087951846,-0.072966356,0.036409963,-0.194733474,387.2698005,-0.053345769,-1971.712355,-0.077143655,0.151418412,0.105562398,-0.113177179,0.015963915,-0.30663538,-0.213186465,Fail
56,0.185225554,-8.021984884,0.653511562,-0.149295396,-3.065616947,-0.558302845,-0.127645059,0.051892657,0.005221473,20.95575708,1.89344832,-0.520924732,11.86558665,0.241562249,1.960316168,-7.496272524,-0.019631498,50.91364136,0.142558623,3.322051635,-1.418978058,0.405017076,0.039250419,4.586740779,0.135675901,-0.269041401,18.10610798,0.232068309,1294.015919,0.131658654,-0.095062366,0.005001333,-0.191509338,-3.766450587,-0.217463754,0.638541122,Fail
57,0.105497269,,-4.985337049,0.171942689,54.97072289,-0.040947566,-0.222164737,-0.154016628,-0.371765945,-154.6075686,0.241371126,-0.543554788,5.862732044,-0.008539836,-0.266712327,0.276125692,-0.034204713,-36.08161763,0.128056641,-6.296472476,-0.36065882,-0.057429571,0.020104296,-0.120101545,0.013504366,0.255988186,111.9783508,-0.293246779,4027.495037,-0.324594181,-0.346728653,0.030792483,-0.292867315,0.022201524,-0.073237785,0.416682609,Success
58,0.145349707,229.5336028,2.89640996,-0.003272161,5.15125089,-0.368317891,0.274192589,-0.093240282,-0.06438591,107.7457192,-0.286708548,-0.2788229,12.43384265,-0.086365841,-0.0059275,-2.732182518,-0.030582985,,-0.173589571,-14.30228947,-0.266870619,-0.019431558,0.058433957,-0.080550546,-0.03677153,0.052188864,-346.1795757,0.0043538,-2019.86953,-0.060518694,-0.069884902,0.008533253,0.019485554,-0.012564263,-0.046995823,-0.039068016,Fail
59,-0.3202353,-466.5416382,1.521634334,-0.162828882,-8.410035565,-0.247416142,0.032801644,-0.11650566,-0.071817363,106.9258085,-0.045739022,0.024465058,-1.06182023,-0.161150532,-0.029310319,4.977849726,-0.139759367,17.96323595,-0.465079963,-11.38724189,-0.060095624,-0.000366149,-0.102114284,-0.068127877,-0.017841996,-0.034646899,112.9143633,-0.036390225,-8174.084028,0.166632511,0.172591325,-0.001298157,-0.250764033,0.0299084,-0.182112541,-0.530122976,Fail
60,3.492760444,,-4.75640717,-0.104987019,35.91888186,-0.184482127,-0.079595833,-0.108661998,-0.313116718,-208.6866216,0.241367663,-0.481164689,-8.904433865,0.006918478,0.086728945,-3.832919306,0.035406093,187.3719051,0.192774818,-10.69209552,-0.098356685,-0.164540774,0.047724448,-0.108281602,-0.03103945,0.163528561,205.7741941,0.079068373,2331.448345,-0.188783467,-0.507543727,0.101808077,0.372266887,-0.00339398,-0.107852874,0.957978605,Success
61,1.389159928,500.6322856,-5.756866995,-0.001847731,-15.44468327,-0.392851485,0.04229056,0.032518807,0.196874363,-1.38661373,-0.163074474,0.002955184,-24.77858672,-0.106409802,-0.085749372,0.516517087,-0.04114287,,0.016881573,12.21138891,-0.45775967,-0.034527962,-0.003207162,0.226166259,0.028328856,0.003971313,554.5157664,-0.010524983,-2136.150908,-0.001574264,0.038732074,-0.032136087,-0.216203609,0.028393056,-0.16988312,-0.099519223,Fail
62,-0.216415623,,7.491794441,-0.088484898,5.050710534,-0.284518774,-0.183253491,0.138956486,0.292893705,48.92305918,0.837336736,1.061217771,-33.35508916,-0.10787815,-0.165062642,3.983923638,-0.002011421,,-0.645128595,10.12301627,0.490033727,0.009589273,-0.061148447,-0.220396941,0.069786273,-0.578079853,13.92294677,-0.030080486,1315.142559,-0.204660802,0.812783297,0.017688651,0.000269011,0.05041647,-0.188148784,-1.601211972,Fail
63,0.21776319,687.04609,1.89052088,0.06329804,12.45051109,-0.142921102,-0.268719493,0.136079872,-0.205668997,58.90970468,0.006307764,0.315862292,5.581415157,-0.083338558,-0.455749281,-6.943619871,0.221438393,103.0798722,-0.452022626,-25.85805486,-0.780049054,0.153633834,0.078774051,0.466415428,-0.039804592,0.568385286,346.0207839,0.107584848,3832.938455,0.135760048,0.963847108,-0.570305418,-0.012447471,0.193679584,-0.161440924,0.486766583,Fail
64,-0.670745519,410.4588958,-2.72691819,-0.067032773,-2.34905884,0.534699063,-0.064164199,-0.036739134,-0.41213081,71.49726909,-0.239278966,-0.396038293,1.824624326,-0.219376657,0.25335426,-2.379283633,-0.226894065,79.18724184,-0.479523903,-22.75047983,0.81666014,0.09979535,-0.018735534,0.064145422,-0.026301955,0.487988618,218.8273609,0.068027771,-187.1884321,0.111481052,-0.163795351,-0.084371425,-0.159730216,-0.067677628,-0.002814765,0.295961207,Success
65,0.512419184,-927.2101391,5.252461511,0.060096081,6.928255467,-0.14758634,0.203589778,-0.523932026,-0.042621118,-85.91408676,-0.794779261,1.369597406,-3.91525662,0.033038718,0.169340418,-1.732833695,0.03731397,,0.046184323,-3.109889728,-1.005071283,-0.416217553,0.398717422,0.082518067,0.034397715,-0.798176474,-18.92901432,-0.102856301,1628.420398,-0.035315112,-1.875679262,-0.004932911,0.13927395,0.03041086,2.26857994,2.754841401,Fail
66,0.232048837,263.5512198,3.072570865,0.077685433,94.11467791,-0.219413867,-0.308906982,0.016479674,0.018551234,69.73360473,-0.23938215,0.059674433,74.5939467,-0.152457542,-0.042187763,8.464517507,0.145648919,,-0.545789082,61.57117885,-0.423025397,0.048713329,0.03429704,-0.090099434,0.012710637,-0.183968877,166.1416936,0.035120217,-2553.129907,-0.068944918,0.195834378,0.076460482,-0.061687317,0.018652116,-0.145318066,-0.478987331,Fail
67,0.471165239,273.6965504,3.223391148,-0.024355662,10.09223773,-0.133779728,0.222192577,0.063466455,0.011938136,-5.163958152,-0.558483971,0.067214795,11.68667816,-0.050122351,0.16082924,-4.067936929,0.03529633,76.60834992,0.170666465,-22.16623668,-0.475159891,-0.086210555,-0.033632975,0.056739498,-0.062673685,-0.098149275,-40.25934121,0.041725371,-3759.594892,-0.032701586,0.016960722,0.017246855,0.029001639,0.022840109,-0.047170047,-0.386928905,Fail
68,0.280249584,-672.8811461,2.932208985,0.011764769,2.288739401,-0.260304228,0.011558368,0.01751416,0.00258331,140.578142,0.09073139,0.273387911,-13.49507149,0.009337971,-0.192439916,8.412549189,0.120697105,-1.706498656,0.191551088,24.3894305,-0.139078778,0.088797301,-0.039842637,-0.02261786,0.002924145,-0.234496496,344.2382051,-0.09447773,-1809.452746,-0.108704438,0.018104587,0.052038509,0.006102659,0.031004987,-0.240495739,-0.252293088,Fail
69,0.594532477,604.3408945,-2.53091622,-0.026849951,9.171878278,0.045261438,-0.301810719,0.046319912,-0.007674392,-8.958308752,0.208155352,0.026261317,9.960294239,0.176202084,0.082890491,5.183970943,-0.013197848,104.596419,0.641188473,11.45911995,0.089140296,-0.032676928,0.010748936,-0.061384743,0.057719147,-0.199820285,-163.7869196,-0.061029052,585.4986239,-0.003847912,-0.116092309,-0.014033556,0.005623465,0.027293905,-0.015654116,-0.167025986,Success
70,0.848388753,77.27409904,-3.803652418,0.017744104,21.55289623,-0.077425157,-0.197294478,0.072738183,-0.065223042,-60.50101115,0.116357505,-0.299207732,-32.20342949,-0.026262967,-0.017919671,-1.726880841,-0.051494777,-23.30279703,-0.105170444,2.58384138,-0.017690417,0.044708246,0.033085983,-0.131992593,0.015165801,0.094164481,-67.48701145,-0.000807026,2743.140041,-0.027492182,-0.203238776,0.065256465,-0.211855591,0.000452092,-0.098781173,0.129588478,Fail
71,0.38073172,588.388544,-0.019970014,-0.060552138,7.775662687,-0.225107218,-0.034769898,0.102656296,0.306338879,-99.60362383,0.565066514,0.676322227,13.40922961,0.116434731,-0.012141772,0.545058437,0.054075585,,0.199709304,0.465143996,0.527145804,-0.115813978,0.045445797,-0.213103164,0.065396766,-0.569366133,48.8005865,-0.069644449,945.2166514,-0.223512197,0.449840216,0.058668922,0.25421478,-0.007927863,-0.113273322,-0.906941342,Fail
72,-0.426783323,-389.0453244,1.369658134,-0.072104163,-22.86736953,0.01556935,-0.198477584,0.082521456,0.023599254,-40.52610537,0.417780843,-0.010325162,-22.88267794,0.147314156,0.031064373,-0.310866529,0.201767031,387.2529543,0.607442278,-12.40635367,0.794956646,-0.015575697,-0.039954655,-0.18093265,0.029076777,-0.10886,-187.5909659,-0.025157564,-2670.077666,-0.095468021,-0.107940297,0.043965272,0.019520176,0.035715941,-0.146602741,0.218565097,Fail
73,1.211772783,143.5754662,-2.337360143,-0.032332699,-33.19893974,0.256372851,-0.29631951,-0.020647489,-0.002101906,-103.5847795,-0.416896939,-0.145223669,-7.036825714,0.000890051,-0.121063564,0.952889616,0.009520319,-13.67588712,-0.036413301,-5.842008562,-0.224713755,-0.185378363,-0.018748354,-0.018478814,0.017455817,0.080175635,-123.5453849,-0.072215983,1171.1582,0.192682825,-0.164301471,0.03728953,-1.078475004,0.035879091,-0.214103011,0.754954018,Success
74,0.28278317,-155.5969454,-0.270597011,-0.031419622,24.09245201,-0.29126037,-0.165061734,0.067355139,0.272321383,-123.4063702,0.350027864,0.347865574,27.67627049,0.042797414,0.086383716,12.64372128,0.104728104,37.00826935,0.08171041,-9.265124292,-0.039058932,-0.05774078,7.61E-05,-0.111673096,-0.003363162,-0.371504451,-241.8757618,-0.04879609,-3167.082757,-0.090604209,0.174781217,-0.003698031,0.169365865,0.054341646,-0.134472162,-0.761998553,Fail
75,0.48490723,-253.5847686,-2.268897215,0.072379145,-8.89634198,0.116683506,0.042568315,0.136276052,-0.163975906,-198.4559329,-0.104999952,-0.370741492,18.56753672,0.051653053,0.091166842,5.178344432,0.074517928,98.83718638,0.016061141,28.4669696,-0.11661949,-0.04301531,0.051778057,-0.112124551,-0.015802324,0.019100415,2.367602158,0.053713341,2019.52703,0.013016951,-0.65769041,0.140793376,-0.090142572,0.026528198,-0.069749668,0.513013649,Fail
76,-0.147408569,-774.3253664,-1.881131082,-0.132198234,11.23932946,-0.227682347,-0.059049717,0.085447335,-0.136770088,93.8652631,0.156778073,-0.033297358,13.19298281,-0.208186272,-0.0818664,1.733995516,-0.172327666,-120.5843416,-0.584402911,1.118263284,0.147525849,0.037785336,0.024452087,-0.1869633,0.017451521,-0.005365666,-156.6637191,-0.044622793,-501.5838296,-0.009939798,0.050463241,0.010185743,-0.151828094,-0.049641312,-0.206245892,-0.312199566,Fail
77,1.889982739,,-2.058321653,-0.022366583,21.65206435,-0.176546603,0.063367941,-0.016870948,0.26505288,63.36396177,-0.095526395,0.613964743,11.19669996,0.008966396,0.049437226,10.401002,0.038460637,,0.060938354,-2.885602339,0.023065109,0.012210702,0.026480206,-0.056098074,-0.035983624,-0.357208878,-86.25286674,0.068605559,1826.110049,-0.148943147,0.456965463,0.107240323,-0.240953226,0.00262475,-0.1978653,-1.086340968,Fail
78,0.040928169,269.5552405,-3.416055892,-0.021623213,6.660615911,0.067038519,-0.216044847,0.139829058,-0.100801043,72.80451024,-0.155589252,-0.16106389,15.16848755,-0.038431055,-0.226579102,0.29605345,0.086319226,-41.68874211,0.192444674,1.273361991,-0.10787432,0.031201851,0.113626874,0.126917671,-0.000803285,0.549092045,-485.8250084,0.082944588,1078.242193,0.144727745,-0.149964016,-0.039191305,-0.214017708,0.03659893,-0.076418899,1.10932249,Success
79,1.028619795,,-3.040186437,-0.71236131,-36.62412451,0.11594075,0.147137941,0.155780438,-0.001293321,37.32213376,-0.349253821,-0.476137896,29.88780696,-0.036578174,0.40182395,-0.169818783,-0.120613543,85.68229569,0.117865963,-20.84497542,-0.021201214,-0.052768706,-0.045320744,0.106511068,-0.026796394,0.115087431,113.9368162,-0.083588641,1282.61647,0.777656224,-0.699875118,-0.038202785,-0.148649939,0.012268841,-0.067982694,0.503057536,Success
80,-1.195518906,,-8.374535028,-0.172243868,,3.312199718,0.099823059,0.828794527,-9.997244313,,2.927925786,2.217449901,,-0.020706472,-2.149122387,3.257665527,1.439419558,,-0.188638589,,3.749441396,0.104623767,-0.458862661,0.44789179,-0.282540759,-2.152425489,,1.470692838,,-0.179901283,0.853353825,-0.53685426,-8.332737812,0.318633005,0.858822784,-3.746601138,Success
81,1.041168493,,-1.205927697,0.067681857,-0.220524157,-0.356120311,0.504636817,-0.066514502,0.013122434,-33.28024139,-0.082837556,-0.145600284,15.26074709,-0.036015072,-0.052194237,-2.73020123,-0.041887718,,-0.054586755,-9.276755984,-0.388939505,-0.005171881,0.015117586,-0.002382608,-0.077564227,0.003419254,-260.1261921,0.098686944,-1578.843681,-0.072112554,0.150554518,-0.0070608,-0.254912109,0.039208011,0.005218501,-0.114968268,Fail
82,-0.310833526,376.7492373,2.532619434,-0.044604758,-9.088764747,0.194052021,-0.300355611,-0.001240091,-0.197635666,-89.43329185,0.300276972,-0.113660526,-1.861035159,-0.156501921,0.042727051,5.762472959,-0.067164197,20.86278233,-0.583791652,26.33040075,0.111111668,-0.026528634,0.06244502,0.006071389,-0.008014958,0.051563857,94.20639938,0.000818022,3916.189829,0.012041543,-0.04393214,-0.033885732,-0.082209654,-0.018318763,-0.275624339,-0.091841669,Success
83,0.982454633,-912.9685061,-3.896397351,0.109069297,-13.54838609,0.155317314,0.137951495,0.051536003,-0.13344864,-14.84482058,-0.074895172,-0.571189684,4.584228003,0.023177359,0.112732985,-2.797951029,0.07969449,43.01275114,0.445777722,15.44202849,-0.259805656,0.092940457,-0.07611835,-0.130985169,-0.06111081,0.27717779,240.8486061,0.004099839,-4276.242208,-0.071480607,-0.600613249,0.035000323,-0.171909364,0.028280686,0.181570266,0.709952282,Fail
84,-0.490456473,-239.9618582,-6.338733714,-1.442837489,-19.04943624,0.25537517,-0.395535332,-0.01083631,-0.19646972,59.24772947,-0.350250933,-0.751537222,16.14633025,0.112474774,0.081156642,-0.338895798,0.016885556,32.97073582,0.651415378,-11.2715251,-0.036837452,-0.141545009,-0.049803433,-0.167899335,-0.014408233,0.60988803,70.62321473,-0.104729298,2426.295343,1.993848274,-0.91926065,0.059207228,-0.213356874,0.022818512,0.023005676,1.135160698,Fail
85,-0.229440217,883.9637489,2.192656634,-0.026257194,0.833098937,-0.101402697,-0.083228779,0.086792144,-0.307907295,205.7571591,-0.148233786,-0.22792641,20.0831467,-0.022866943,0.089285587,-7.030644859,-0.018087292,82.53847251,-0.037112967,15.34765116,-0.12050657,-0.099184749,-0.034929438,-0.100295967,-0.004371268,0.070144916,71.12191512,-0.088330469,662.379551,0.001522958,-0.337375077,0.028812661,-0.202089714,0.011293929,-0.183948044,0.239072434,Fail
86,0.751724598,-68.49555277,0.400348049,0.030316106,-20.62254613,-0.202663823,-0.138593694,-0.173701924,-0.095081821,11.64497672,-0.141337906,-0.143583271,-3.000370192,0.060756272,0.09676933,-1.54501114,0.043940496,-11.92475231,0.5945446,1.885577348,-0.760404964,-0.146889522,0.266690309,-0.079884418,0.00315469,-0.027589676,-384.9353224,-0.081453847,-867.6371749,-0.080505525,-1.266463508,0.074771762,0.050484744,-0.003698676,0.538670126,1.685300622,Fail
87,1.358805848,494.135229,4.039609728,-0.007152159,-7.465177218,-0.043094338,-0.218575731,0.041586929,0.01158484,-71.65421685,0.053836402,-0.56928027,-19.06087023,-0.103472351,0.166609428,-5.402434852,0.025182822,,0.095375636,22.95615291,-0.294142496,-0.046836866,0.004460757,-0.073413864,-0.015083086,0.118054848,6.031640155,-0.039204024,-2093.508153,-0.028231303,-0.370068818,0.054331067,-0.094750004,0.00089126,0.03927862,0.340290669,Fail
88,0.085389758,335.1302211,-0.570624004,0.065285785,-13.19860938,-0.229716631,-0.206844938,0.086790257,-0.124251153,-114.9646327,-0.25105854,-0.807169141,-13.6735617,0.08119882,0.01123101,2.345563834,-0.073463741,,0.549167469,19.56079115,-0.314817507,-0.050936555,0.070314509,-0.035054552,-0.017593732,0.272143481,-77.38454856,-0.030890181,546.311759,0.048503961,-0.776203513,-0.025548319,-0.17407865,-0.015899762,-0.151823095,1.118591927,Fail
89,,1171.622571,-4.256424643,0.003619932,,-0.207394569,-0.194220376,0.076218767,-0.034792301,,-0.229672774,-0.22546378,,-0.070710547,0.250924092,-4.942050552,0.010692582,,-0.184645578,,-0.005033293,-0.007092062,-0.010339993,-0.190623318,-0.006671102,-0.046502114,,-0.117166984,,-0.088930027,-0.219820085,0.040035481,0.04271752,-0.033354485,-0.177308123,0.011445816,Fail
90,0.068738274,-452.8443534,6.78614626,-0.321523943,-12.41301259,-0.070098411,0.107574293,-0.043797578,0.126372889,-119.163531,0.742567857,0.599511049,7.264874775,0.011103893,0.148900041,5.01714753,-0.048092912,,0.150421154,2.381950655,1.047135588,-0.02824665,0.096482221,-0.260203933,0.050377156,-0.42567787,-270.7636308,-0.007042687,4542.946778,-0.299214476,0.350925131,-0.009502029,0.189021127,0.016811591,-0.072078188,-0.966832943,Fail
91,-0.162523854,169.7638424,-3.538757819,0.042366081,9.980479329,0.713467218,-0.206025434,0.1596611,-0.399275083,-51.63310963,0.167649226,-0.680130696,-21.39288959,0.048505149,-0.110184205,-4.954712262,0.107614787,114.0318521,0.283312275,-11.76297874,0.68945708,0.279925326,0.105276393,0.254158619,0.037049229,1.126098824,-194.4698481,0.180808746,-261.2850155,-0.028467205,0.320752892,-0.566693615,-0.191248437,-0.103435034,-0.773525749,1.131606106,Success
92,-0.050664186,-631.1237985,6.09183167,-0.156426074,9.242742852,-0.026707777,-0.14799447,0.016847847,0.326563984,-14.47085116,0.381936713,0.354420397,-1.900330077,0.31336367,0.129314757,6.10352905,0.054068457,-31.26141601,1.086755309,-8.716762213,0.590872054,-0.046440099,-0.057196665,-0.18988131,0.05791019,-0.403329358,315.9044728,-0.029786357,-196.3107077,0.007090274,0.213067173,-0.061427008,-0.183798152,0.069818176,0.170334424,-0.708441963,Fail
93,0.42174484,618.6324334,1.349274953,0.182096609,-0.806629918,-0.209267668,-0.030758957,0.097129421,-0.269803361,158.8698699,0.323691219,-0.447831956,10.07999231,-0.01981834,-0.282920265,5.63579082,0.014316723,143.6563818,0.180583078,-8.464444027,-0.62485573,0.126937224,0.038026615,0.008864086,-0.030819497,0.370785201,-27.4218921,-0.023016664,-1697.719157,-0.076223607,-0.346511006,-0.080734896,-0.205968844,-0.007809903,-0.298404841,0.918706325,Fail
94,0.784595206,357.7418056,-6.290515401,0.07124345,29.7733157,-0.487761267,0.360505895,0.121092005,0.079227134,176.3965592,-0.031483224,0.587180695,12.72426347,-0.030523286,-0.145749026,-6.40939607,-0.075532639,,-0.902747255,14.87545556,-0.623792241,0.134654197,0.089897536,0.157472586,-0.041201046,-0.318312713,400.0984123,0.106428129,6270.65376,-0.17529398,0.648282334,-0.166690146,0.052967228,0.024787103,-0.199606819,-1.237596862,Fail
95,0.393524096,815.5003932,-0.950409572,0.003622128,-38.36780577,-0.189740997,-0.312266064,0.120905804,-0.055014577,-73.20328032,0.19062418,0.129917181,-1.761457746,-0.09786896,0.03620541,2.815220574,-0.026183287,6.700757259,-0.224723316,12.25893258,0.073260589,0.090673755,0.085507693,-0.060883962,-0.001876675,-0.047068322,-29.47689499,0.115840839,-286.8630009,-0.010169663,0.210582371,0.013042645,0.195850946,0.005253684,-0.166306378,-0.239641937,Fail
96,,654.9303849,-2.942634708,-0.060305759,-4.04845242,0.064414565,-0.034539683,0.019121567,0.559771916,49.60629733,-0.034269108,0.249714321,9.803352043,0.184093543,0.130414748,1.106797647,0.154901034,,0.854956525,48.12853161,-0.208585691,-0.170326561,0.011662751,-0.17729198,-0.003069247,-0.369803216,353.1306149,-0.133579009,1084.203514,-0.108091717,-0.086731682,0.081696817,-0.278375132,0.029533258,0.07333942,-0.311840552,Fail
97,0.754864932,-47.18703488,0.759302297,0.007229585,14.94372124,-0.272061961,-0.290618788,0.092561486,-0.115925105,-32.92227533,-0.191992202,-0.228186815,26.86637857,-0.01912679,-0.069941132,-0.116041448,-0.062209301,31.95898773,-0.060735311,-2.712752806,-0.424704563,0.068285391,-0.017762852,-0.050656965,-0.014799749,0.184018487,-575.274445,0.089092002,3887.232358,-0.095327938,0.013515514,-0.088644688,0.126312675,0.003019222,-0.059686789,0.317076528,Fail
98,-0.04303786,-198.1629849,5.176106874,0.061858274,-11.90755566,-0.077807574,-0.04618407,-0.220847781,-0.04530578,-169.0544729,-0.414695084,-0.00228159,-6.234288332,0.067337589,0.113781743,2.68588075,0.061323101,56.44334443,0.341566029,10.45934201,-0.451972423,-0.096912254,0.122460051,-0.049382729,-0.056989526,0.050578393,86.56047666,-0.011887522,289.927081,0.019408472,-1.073385819,0.041487209,-0.153237274,-0.016607368,0.675519454,1.430376051,Fail
